#    	x	    f(x)	         f'(x)	    f'(x) 	   f''(x)	    f''(x)
#    	 	         	       analytical    finite    analytical    finite
    -2.180	    28.131	   -36.977	   -36.933	    45.823	    45.827
    -2.178	    28.057	   -36.885	   -36.841	    45.714	    45.718
    -2.176	    27.983	   -36.794	   -36.750	    45.605	    45.609
    -2.174	    27.910	   -36.703	   -36.659	    45.496	    45.501
    -2.172	    27.836	   -36.612	   -36.568	    45.388	    45.392
    -2.170	    27.763	   -36.521	   -36.478	    45.280	    45.284
    -2.168	    27.690	   -36.431	   -36.388	    45.172	    45.176
    -2.166	    27.618	   -36.341	   -36.297	    45.064	    45.068
    -2.164	    27.545	   -36.251	   -36.208	    44.957	    44.961
    -2.162	    27.473	   -36.161	   -36.118	    44.849	    44.854
    -2.160	    27.400	   -36.071	   -36.028	    44.742	    44.747
    -2.158	    27.328	   -35.982	   -35.939	    44.636	    44.640
    -2.156	    27.256	   -35.893	   -35.850	    44.529	    44.533
    -2.154	    27.185	   -35.804	   -35.761	    44.423	    44.427
    -2.152	    27.113	   -35.715	   -35.672	    44.317	    44.321
    -2.150	    27.042	   -35.627	   -35.584	    44.211	    44.215
    -2.148	    26.971	   -35.538	   -35.496	    44.106	    44.110
    -2.146	    26.900	   -35.450	   -35.408	    44.001	    44.005
    -2.144	    26.829	   -35.362	   -35.320	    43.896	    43.900
    -2.142	    26.758	   -35.275	   -35.232	    43.791	    43.795
    -2.140	    26.688	   -35.187	   -35.145	    43.686	    43.690
    -2.138	    26.617	   -35.100	   -35.058	    43.582	    43.586
    -2.136	    26.547	   -35.013	   -34.971	    43.478	    43.482
    -2.134	    26.477	   -34.926	   -34.884	    43.374	    43.378
    -2.132	    26.408	   -34.839	   -34.798	    43.271	    43.275
    -2.130	    26.338	   -34.753	   -34.711	    43.167	    43.172
    -2.128	    26.269	   -34.667	   -34.625	    43.064	    43.068
    -2.126	    26.199	   -34.580	   -34.539	    42.962	    42.966
    -2.124	    26.130	   -34.495	   -34.453	    42.859	    42.863
    -2.122	    26.061	   -34.409	   -34.368	    42.757	    42.761
    -2.120	    25.993	   -34.324	   -34.283	    42.655	    42.659
    -2.118	    25.924	   -34.238	   -34.197	    42.553	    42.557
    -2.116	    25.856	   -34.153	   -34.113	    42.451	    42.455
    -2.114	    25.787	   -34.069	   -34.028	    42.350	    42.354
    -2.112	    25.719	   -33.984	   -33.943	    42.249	    42.253
    -2.110	    25.651	   -33.900	   -33.859	    42.148	    42.152
    -2.108	    25.584	   -33.815	   -33.775	    42.047	    42.051
    -2.106	    25.516	   -33.731	   -33.691	    41.947	    41.951
    -2.104	    25.449	   -33.648	   -33.607	    41.846	    41.850
    -2.102	    25.382	   -33.564	   -33.524	    41.746	    41.750
    -2.100	    25.315	   -33.481	   -33.441	    41.647	    41.651
    -2.098	    25.248	   -33.397	   -33.357	    41.547	    41.551
    -2.096	    25.181	   -33.314	   -33.275	    41.448	    41.452
    -2.094	    25.114	   -33.232	   -33.192	    41.349	    41.353
    -2.092	    25.048	   -33.149	   -33.109	    41.250	    41.254
    -2.090	    24.982	   -33.067	   -33.027	    41.151	    41.155
    -2.088	    24.916	   -32.984	   -32.945	    41.053	    41.057
    -2.086	    24.850	   -32.902	   -32.863	    40.955	    40.959
    -2.084	    24.784	   -32.821	   -32.781	    40.857	    40.861
    -2.082	    24.719	   -32.739	   -32.700	    40.759	    40.763
    -2.080	    24.653	   -32.658	   -32.618	    40.662	    40.666
    -2.078	    24.588	   -32.576	   -32.537	    40.565	    40.568
    -2.076	    24.523	   -32.495	   -32.456	    40.468	    40.471
    -2.074	    24.458	   -32.414	   -32.376	    40.371	    40.375
    -2.072	    24.393	   -32.334	   -32.295	    40.274	    40.278
    -2.070	    24.329	   -32.253	   -32.215	    40.178	    40.182
    -2.068	    24.264	   -32.173	   -32.135	    40.082	    40.086
    -2.066	    24.200	   -32.093	   -32.055	    39.986	    39.990
    -2.064	    24.136	   -32.013	   -31.975	    39.890	    39.894
    -2.062	    24.072	   -31.933	   -31.895	    39.795	    39.799
    -2.060	    24.008	   -31.854	   -31.816	    39.700	    39.703
    -2.058	    23.944	   -31.775	   -31.737	    39.605	    39.608
    -2.056	    23.881	   -31.695	   -31.657	    39.510	    39.514
    -2.054	    23.818	   -31.617	   -31.579	    39.415	    39.419
    -2.052	    23.755	   -31.538	   -31.500	    39.321	    39.325
    -2.050	    23.692	   -31.459	   -31.422	    39.227	    39.231
    -2.048	    23.629	   -31.381	   -31.343	    39.133	    39.137
    -2.046	    23.566	   -31.303	   -31.265	    39.039	    39.043
    -2.044	    23.503	   -31.225	   -31.187	    38.946	    38.950
    -2.042	    23.441	   -31.147	   -31.110	    38.853	    38.856
    -2.040	    23.379	   -31.069	   -31.032	    38.760	    38.763
    -2.038	    23.317	   -30.992	   -30.955	    38.667	    38.671
    -2.036	    23.255	   -30.915	   -30.878	    38.574	    38.578
    -2.034	    23.193	   -30.838	   -30.801	    38.482	    38.486
    -2.032	    23.132	   -30.761	   -30.724	    38.390	    38.393
    -2.030	    23.070	   -30.684	   -30.647	    38.298	    38.302
    -2.028	    23.009	   -30.608	   -30.571	    38.206	    38.210
    -2.026	    22.948	   -30.531	   -30.495	    38.115	    38.118
    -2.024	    22.887	   -30.455	   -30.418	    38.023	    38.027
    -2.022	    22.826	   -30.379	   -30.343	    37.932	    37.936
    -2.020	    22.765	   -30.303	   -30.267	    37.841	    37.845
    -2.018	    22.705	   -30.228	   -30.191	    37.751	    37.754
    -2.016	    22.644	   -30.152	   -30.116	    37.660	    37.664
    -2.014	    22.584	   -30.077	   -30.041	    37.570	    37.574
    -2.012	    22.524	   -30.002	   -29.966	    37.480	    37.484
    -2.010	    22.464	   -29.927	   -29.891	    37.390	    37.394
    -2.008	    22.404	   -29.852	   -29.817	    37.301	    37.304
    -2.006	    22.345	   -29.778	   -29.742	    37.211	    37.215
    -2.004	    22.285	   -29.704	   -29.668	    37.122	    37.126
    -2.002	    22.226	   -29.629	   -29.592	    37.033	    37.697
    -2.000	    22.167	   -29.555	   -29.519	    36.944	    36.944
    -1.998	    22.108	   -29.482	   -29.445	    36.856	    36.856
    -1.996	    22.049	   -29.408	   -29.371	    36.767	    36.767
    -1.994	    21.990	   -29.335	   -29.298	    36.679	    36.679
    -1.992	    21.931	   -29.261	   -29.225	    36.591	    36.591
    -1.990	    21.873	   -29.188	   -29.152	    36.504	    36.504
    -1.988	    21.815	   -29.115	   -29.079	    36.416	    36.416
    -1.986	    21.756	   -29.043	   -29.006	    36.329	    36.329
    -1.984	    21.698	   -28.970	   -28.934	    36.242	    36.242
    -1.982	    21.641	   -28.898	   -28.862	    36.155	    36.155
    -1.980	    21.583	   -28.825	   -28.789	    36.068	    36.068
    -1.978	    21.525	   -28.753	   -28.717	    35.981	    35.981
    -1.976	    21.468	   -28.681	   -28.646	    35.895	    35.895
    -1.974	    21.410	   -28.610	   -28.574	    35.809	    35.809
    -1.972	    21.353	   -28.538	   -28.503	    35.723	    35.723
    -1.970	    21.296	   -28.467	   -28.431	    35.637	    35.637
    -1.968	    21.239	   -28.396	   -28.360	    35.552	    35.552
    -1.966	    21.183	   -28.325	   -28.289	    35.467	    35.467
    -1.964	    21.126	   -28.254	   -28.219	    35.381	    35.381
    -1.962	    21.070	   -28.183	   -28.148	    35.297	    35.296
    -1.960	    21.013	   -28.113	   -28.077	    35.212	    35.212
    -1.958	    20.957	   -28.042	   -28.007	    35.127	    35.127
    -1.956	    20.901	   -27.972	   -27.937	    35.043	    35.043
    -1.954	    20.845	   -27.902	   -27.867	    34.959	    34.959
    -1.952	    20.790	   -27.832	   -27.797	    34.875	    34.875
    -1.950	    20.734	   -27.763	   -27.728	    34.791	    34.791
    -1.948	    20.679	   -27.693	   -27.658	    34.708	    34.708
    -1.946	    20.623	   -27.624	   -27.589	    34.624	    34.624
    -1.944	    20.568	   -27.555	   -27.520	    34.541	    34.541
    -1.942	    20.513	   -27.486	   -27.451	    34.458	    34.458
    -1.940	    20.458	   -27.417	   -27.383	    34.375	    34.375
    -1.938	    20.403	   -27.348	   -27.314	    34.293	    34.293
    -1.936	    20.349	   -27.280	   -27.245	    34.210	    34.210
    -1.934	    20.294	   -27.211	   -27.177	    34.128	    34.128
    -1.932	    20.240	   -27.143	   -27.109	    34.046	    34.046
    -1.930	    20.186	   -27.075	   -27.041	    33.964	    33.964
    -1.928	    20.132	   -27.007	   -26.973	    33.883	    33.883
    -1.926	    20.078	   -26.940	   -26.906	    33.801	    33.801
    -1.924	    20.024	   -26.872	   -26.838	    33.720	    33.720
    -1.922	    19.970	   -26.805	   -26.771	    33.639	    33.639
    -1.920	    19.917	   -26.737	   -26.704	    33.558	    33.558
    -1.918	    19.863	   -26.670	   -26.637	    33.478	    33.478
    -1.916	    19.810	   -26.604	   -26.570	    33.397	    33.397
    -1.914	    19.757	   -26.537	   -26.504	    33.317	    33.317
    -1.912	    19.704	   -26.470	   -26.437	    33.237	    33.237
    -1.910	    19.651	   -26.404	   -26.371	    33.157	    33.157
    -1.908	    19.598	   -26.338	   -26.305	    33.077	    33.077
    -1.906	    19.546	   -26.272	   -26.239	    32.998	    32.998
    -1.904	    19.493	   -26.206	   -26.173	    32.918	    32.918
    -1.902	    19.441	   -26.140	   -26.107	    32.839	    32.839
    -1.900	    19.389	   -26.074	   -26.042	    32.760	    32.760
    -1.898	    19.337	   -26.009	   -25.976	    32.681	    32.681
    -1.896	    19.285	   -25.944	   -25.911	    32.603	    32.603
    -1.894	    19.233	   -25.878	   -25.846	    32.524	    32.524
    -1.892	    19.181	   -25.814	   -25.781	    32.446	    32.446
    -1.890	    19.129	   -25.749	   -25.716	    32.368	    32.368
    -1.888	    19.078	   -25.684	   -25.652	    32.290	    32.290
    -1.886	    19.027	   -25.620	   -25.587	    32.212	    32.212
    -1.884	    18.976	   -25.555	   -25.523	    32.135	    32.135
    -1.882	    18.925	   -25.491	   -25.459	    32.058	    32.057
    -1.880	    18.874	   -25.427	   -25.395	    31.980	    31.980
    -1.878	    18.823	   -25.363	   -25.331	    31.903	    31.903
    -1.876	    18.772	   -25.299	   -25.268	    31.827	    31.827
    -1.874	    18.722	   -25.236	   -25.204	    31.750	    31.750
    -1.872	    18.671	   -25.172	   -25.141	    31.674	    31.674
    -1.870	    18.621	   -25.109	   -25.078	    31.597	    31.597
    -1.868	    18.571	   -25.046	   -25.015	    31.521	    31.521
    -1.866	    18.521	   -24.983	   -24.952	    31.445	    31.445
    -1.864	    18.471	   -24.920	   -24.889	    31.370	    31.370
    -1.862	    18.421	   -24.858	   -24.826	    31.294	    31.294
    -1.860	    18.371	   -24.795	   -24.764	    31.219	    31.219
    -1.858	    18.322	   -24.733	   -24.702	    31.143	    31.143
    -1.856	    18.272	   -24.670	   -24.639	    31.068	    31.068
    -1.854	    18.223	   -24.608	   -24.577	    30.994	    30.994
    -1.852	    18.174	   -24.546	   -24.516	    30.919	    30.919
    -1.850	    18.125	   -24.485	   -24.454	    30.844	    30.844
    -1.848	    18.076	   -24.423	   -24.392	    30.770	    30.770
    -1.846	    18.027	   -24.362	   -24.331	    30.696	    30.696
    -1.844	    17.979	   -24.300	   -24.270	    30.622	    30.622
    -1.842	    17.930	   -24.239	   -24.209	    30.548	    30.548
    -1.840	    17.882	   -24.178	   -24.148	    30.475	    30.475
    -1.838	    17.833	   -24.117	   -24.087	    30.401	    30.401
    -1.836	    17.785	   -24.057	   -24.026	    30.328	    30.328
